match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_win,p2_win,p1_streak,p2_streak,ace_diff,double_diff,unf_diff,net_diff,break_won_diff,break_missed_diff,ace_diff_cumsum,double_diff_cumsum,unf_diff_cumsum,net_diff_cumsum,break_won_diff_cumsum,break_missed_diff_cumsum
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:28:38,2,10,136,0,1,4,5,40,AD,2,2,2,65,71,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.69,12.612,3,84.0,BW,NCTL,ND,0,1,-3.0,3.0,0,0,0,-1,0,0,0,1,-4,-9,-1,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:33:07,3,1,142,0,2,0,0,30,40,1,1,2,67,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11.703,15.279,4,113.0,BW,NCTL,ND,0,1,-3.0,3.0,0,0,0,0,-1,0,0,0,2,0,-1,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:35:20,3,2,147,0,2,0,1,15,40,2,1,2,68,79,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.061,0.626,1,113.0,W,NCTL,,0,1,-1.0,1.0,-1,0,0,0,0,0,-2,0,2,1,-1,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:38:11,3,3,153,0,2,0,2,40,30,1,1,1,72,81,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.389,10.692,3,104.0,C,NCTL,ND,1,0,3.0,-3.0,0,0,-1,0,0,0,-2,0,1,2,-1,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:40:48,3,4,157,0,2,1,2,0,40,2,1,2,72,85,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.053,0.634,1,119.0,C,NCTL,,0,1,-4.0,4.0,-1,0,0,0,0,0,-3,0,2,2,-1,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:45:03,3,5,167,0,2,1,3,AD,40,1,1,1,78,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.967,3.323,1,114.0,BC,CTL,D,1,0,2.0,-2.0,0,0,0,0,0,0,-3,0,2,2,-1,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:48:00,3,6,171,0,2,2,3,0,40,2,2,2,78,93,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.331,8.522,3,115.0,BC,NCTL,D,0,1,-4.0,4.0,0,0,0,0,0,0,-4,0,2,1,-1,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:51:06,3,7,177,0,2,2,4,40,30,1,1,1,82,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,4.823,1,97.0,BC,CTL,D,1,0,3.0,-3.0,0,0,0,0,0,0,-4,0,1,0,-1,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:54:22,3,8,183,0,2,3,4,30,40,2,1,2,84,99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.608,5.21,1,121.0,B,NCTL,D,0,1,-2.0,2.0,0,0,0,0,0,0,-6,-1,0,0,-1,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:56:56,3,9,188,0,2,3,5,40,15,1,1,1,88,100,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83,8.489,3,110.0,C,NCTL,ND,1,0,3.0,-3.0,0,0,0,0,0,0,-5,-1,0,1,-1,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,02:04:13,3,10,198,0,2,4,5,40,AD,2,1,2,92,106,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987,0.662,1,123.0,C,NCTL,,0,1,-3.0,3.0,-1,0,0,0,0,0,-8,-1,-2,2,-1,3
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:01:48,1,1,5,0,0,0,0,15,40,2,1,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.868,3.419,1,112.0,W,CTL,ND,0,1,-2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:07:08,1,2,13,0,0,0,1,AD,40,1,1,1,6,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666,0.63,1,129.0,W,CTL,,1,0,5.0,-5.0,1,0,0,0,0,0,1,0,-1,0,0,-3
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:09:41,1,3,17,0,0,1,1,0,40,2,2,2,6,11,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.64,14.975,5,101.0,C,NCTL,D,0,1,-4.0,4.0,0,0,1,0,0,0,1,0,0,-2,0,-3
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:14:14,1,4,23,0,0,1,2,40,30,1,2,1,10,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.594,18.094,5,98.0,B,NCTL,ND,1,0,2.0,-2.0,0,0,-1,0,0,0,2,0,-1,-2,0,-3
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:17:30,1,5,28,0,0,2,2,15,40,2,1,2,11,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.102,5.715,1,111.0,W,CTL,ND,0,1,-1.0,1.0,0,0,0,0,0,0,2,0,-1,-3,0,-3
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:22:54,1,6,34,0,0,2,3,30,40,1,2,2,13,21,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,93.981,106.802,26,97.0,B,NCTL,D,0,1,-3.0,3.0,0,0,1,0,-1,0,2,0,1,-3,-1,-3
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:27:39,1,7,40,0,0,2,4,30,40,2,1,2,15,25,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15.739,11.803,3,119.0,C,NCTL,ND,0,1,-2.0,2.0,0,0,0,-1,0,0,2,0,1,-4,-1,-3
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:32:45,1,8,46,0,0,2,5,40,30,1,2,1,19,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.677,5.417,1,99.0,B,NCTL,D,1,0,2.0,-2.0,0,0,0,0,0,0,2,0,1,-5,-1,-3
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:36:30,1,9,51,0,0,3,5,15,40,2,2,2,20,31,2,2,0,0,0,1,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.846,29.508,7,101.0,BW,NCTL,ND,0,1,-4.0,4.0,0,0,0,0,0,0,2,0,2,-6,-1,-3
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:45:31,2,1,61,0,1,0,0,40,AD,1,2,2,24,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,48.608,50.068,12,91.0,BC,NCTL,D,0,1,-2.0,2.0,0,0,0,0,-1,0,0,0,2,2,-1,-2
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:48:35,2,2,65,0,1,0,1,0,40,2,1,2,24,41,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.298,1.148,1,117.0,C,NCTL,,0,1,-4.0,4.0,-1,0,0,0,0,0,-2,0,2,1,-1,-2
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:51:46,2,3,71,0,1,0,2,30,40,1,2,2,26,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,65.088,64.254,18,95.0,W,NCTL,ND,0,1,-2.0,2.0,0,0,0,0,-1,0,-2,0,2,1,-2,-2
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,00:56:17,2,4,76,0,1,0,3,15,40,2,1,2,27,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.997,6.176,1,105.0,W,CTL,ND,0,1,-3.0,3.0,0,0,0,0,0,0,-3,0,1,1,-2,-2
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,01:00:42,2,5,84,0,1,0,4,AD,40,1,2,1,32,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.057,4.034,1,96.0,BW,NCTL,D,1,0,2.0,-2.0,0,0,-1,0,0,0,-3,0,0,-1,-2,-2
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,01:05:10,2,6,89,0,1,1,4,15,40,2,1,2,33,56,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.059,4.296,1,124.0,C,NCTL,,0,1,-1.0,1.0,-1,0,0,0,0,0,-4,-1,0,-1,-2,-2
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,01:07:41,2,7,93,0,1,1,5,0,40,1,1,2,33,60,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12.278,12.532,4,125.0,W,NCTL,D,0,1,-4.0,4.0,0,0,0,0,-1,0,-4,-1,0,-3,-3,-2
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,01:13:48,3,1,99,0,2,0,0,30,40,2,1,2,35,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.638,10.317,1,122.0,B,CTL,ND,0,1,-1.0,1.0,0,0,0,0,0,0,-2,0,-1,-1,0,0
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,01:15:30,3,2,103,0,2,0,1,40,0,1,2,1,39,64,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40.395,39.309,11,94.0,BW,NCTL,ND,1,0,4.0,-4.0,0,0,-1,0,0,0,-1,0,-2,-1,0,0
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,01:18:23,3,3,108,0,2,1,1,15,40,2,1,2,40,68,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.038,5.453,1,113.0,W,CTL,D,0,1,-2.0,2.0,-1,0,0,0,0,0,-4,0,-2,-2,0,0
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,01:22:36,3,4,113,0,2,1,2,40,15,1,1,1,44,69,1,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.657,31.369,7,127.0,C,NCTL,ND,1,0,2.0,-2.0,0,0,0,0,0,0,-3,0,-4,-2,0,0
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,01:26:56,3,5,119,0,2,2,2,30,40,2,1,2,46,73,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.977,17.657,3,118.0,C,CTL,ND,0,1,-1.0,1.0,0,0,1,0,0,0,-3,0,-4,-4,0,0
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,01:30:11,3,6,123,0,2,2,3,40,0,1,2,1,50,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.344,4.199,1,98.0,BW,NCTL,D,1,0,4.0,-4.0,0,0,-1,0,0,0,-2,0,-6,-4,0,0
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,01:32:05,3,7,127,0,2,3,3,0,40,2,1,2,50,77,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.259,0.837,1,124.0,W,CTL,,0,1,-4.0,4.0,-1,0,0,0,0,0,-3,0,-6,-6,0,0
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,01:36:56,3,8,132,0,2,3,4,40,15,1,1,1,54,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.941,7.891,1,131.0,C,CTL,ND,1,0,3.0,-3.0,0,0,0,0,0,0,-3,0,-5,-6,0,0
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,01:40:16,3,9,137,0,2,4,4,15,40,2,2,2,55,82,2,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57.059,58.524,11,85.0,C,NCTL,D,0,1,-3.0,3.0,0,0,0,0,0,0,-4,0,-6,-8,0,0
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,01:43:35,3,10,141,0,2,4,5,40,0,1,1,1,59,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.763,9.475,1,121.0,B,NCTL,ND,1,0,4.0,-4.0,0,0,0,0,0,0,-4,0,-6,-8,0,0
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,01:46:11,3,11,145,0,2,5,5,0,40,2,2,2,59,86,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10.821,11.562,3,93.0,BW,NCTL,,0,1,-4.0,4.0,0,0,0,-1,0,0,-4,0,-3,-9,0,0
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,01:54:50,3,12,155,0,2,5,6,AD,40,1,1,1,65,90,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,37.861,30.446,7,132.0,C,CTL,D,1,0,2.0,-2.0,0,0,-1,0,0,0,-3,0,-2,-9,0,0
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,02:06:59,3,13,167,0,2,6,6,5,6,2,1,2,70,97,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17.238,16.755,5,122.0,BC,NCTL,ND,0,1,-4.0,4.0,0,0,0,-1,0,0,-3,0,1,-11,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:04:24,1,1,8,0,0,0,0,40,AD,2,1,2,3,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,30.1,23.585,5,130.0,W,NCTL,D,0,1,-4.0,4.0,0,0,0,-1,0,0,-1,0,-2,-2,0,2
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:08:32,1,2,14,0,0,0,1,40,30,1,2,1,7,7,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.033,16.453,5,91.0,BW,NCTL,ND,1,0,3.0,-3.0,0,0,0,0,0,0,-1,0,-1,-2,0,2
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:11:45,1,3,19,0,0,1,1,15,40,2,2,2,8,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.694,3.937,1,107.0,BC,NCTL,D,0,1,-3.0,3.0,0,0,0,0,0,0,-2,0,-1,-2,0,2
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:15:07,1,4,23,0,0,1,2,40,0,1,1,1,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.451,13.533,3,116.0,C,NCTL,ND,1,0,4.0,-4.0,0,0,0,0,0,0,-1,0,-1,-1,0,2
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:20:17,1,5,31,0,0,2,2,40,AD,2,2,2,15,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.035,3.765,1,100.0,B,NCTL,D,0,1,-2.0,2.0,0,0,0,0,0,0,-1,0,-2,-3,0,2
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:24:09,1,6,35,0,0,2,3,40,0,1,2,1,19,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.574,7.327,1,,W,CTL,D,1,0,4.0,-4.0,0,0,-1,0,0,0,-1,0,-4,-2,0,2
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:30:32,1,7,43,0,0,3,3,40,AD,2,2,2,22,21,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.535,17.523,5,103.0,B,NCTL,ND,0,1,-3.0,3.0,0,0,1,0,0,0,-1,0,-5,-4,0,3
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:36:05,1,8,49,0,0,3,4,30,40,1,1,2,24,25,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,39.175,40.206,6,128.0,BC,NCTL,D,0,1,-1.0,1.0,0,0,1,0,-1,0,-1,0,-3,-4,-1,2
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:42:20,1,9,57,0,0,3,5,40,AD,2,1,2,27,30,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.206,18.357,3,131.0,B,NCTL,ND,0,1,-2.0,2.0,0,0,0,-1,0,0,-1,0,-3,-5,-1,2
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:51:21,2,1,69,0,1,0,0,AD,40,1,1,1,34,35,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,25.277,21.893,5,114.0,C,NCTL,ND,1,0,2.0,-2.0,0,0,0,1,0,0,0,0,0,1,0,-1
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:56:58,2,2,77,0,1,1,0,40,AD,2,1,2,37,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.183,3.351,1,128.0,B,NCTL,ND,0,1,-3.0,3.0,0,0,0,0,0,0,0,0,-2,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:00:33,2,3,82,0,1,1,1,40,15,1,1,1,41,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.598,6.747,1,129.0,C,NCTL,ND,1,0,3.0,-3.0,0,0,0,0,0,0,0,0,-2,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:04:18,2,4,86,0,1,2,1,40,0,2,1,1,45,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10.913,9.419,2,125.0,BC,NCTL,D,1,0,4.0,-4.0,0,0,0,0,1,0,0,0,-4,0,1,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:07:29,2,5,91,0,1,3,1,40,15,1,1,1,49,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.963,10.654,1,128.0,C,CTL,ND,1,0,1.0,-1.0,0,0,0,0,0,0,0,0,-4,1,1,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:11:15,2,6,95,0,1,4,1,0,40,2,1,2,49,46,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,1.07,1,125.0,C,NCTL,,0,1,-4.0,4.0,-1,0,0,0,0,0,-1,0,-4,1,1,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:13:40,2,7,99,0,1,4,2,40,0,1,1,1,53,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.826,5.647,1,109.0,C,NCTL,D,1,0,4.0,-4.0,0,0,0,0,0,0,0,0,-4,1,1,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:17:45,2,8,104,0,1,5,2,15,40,2,2,2,54,50,2,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,33.358,21.477,5,111.0,BC,NCTL,ND,0,1,-3.0,3.0,0,0,0,-1,0,0,-1,0,-5,0,1,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:22:18,2,9,110,0,1,5,3,40,30,1,1,1,58,52,1,1,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.574,9.442,3,129.0,B,CTL,ND,1,0,1.0,-1.0,0,0,0,1,0,0,-1,1,-3,2,1,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:27:01,3,1,115,1,1,0,0,15,40,2,1,2,59,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.421,20.173,5,126.0,C,NCTL,ND,0,1,-4.0,4.0,0,0,0,0,0,0,0,0,-1,-1,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:30:16,3,2,120,1,1,0,1,40,15,1,2,1,63,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.503,21.805,7,97.0,BC,NCTL,ND,1,0,2.0,-2.0,0,0,-1,0,0,0,0,1,-1,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:39:43,3,3,134,1,1,1,1,AD,40,2,1,1,71,63,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25.928,20.029,8,131.0,BW,NCTL,ND,1,0,2.0,-2.0,0,0,0,0,1,0,-1,1,-4,-1,1,5
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:45:57,3,4,142,1,1,2,1,AD,40,1,2,1,76,66,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.149,16.379,3,92.0,W,NCTL,ND,1,0,2.0,-2.0,0,0,0,1,0,0,-1,1,-2,0,1,5
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:51:35,3,5,152,1,1,3,1,40,AD,2,1,2,80,72,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.534,12.762,5,132.0,W,NCTL,ND,0,1,-3.0,3.0,0,0,0,-1,0,0,-2,1,-4,-4,1,6
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:56:29,3,6,157,1,1,3,2,40,15,1,2,1,84,73,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.353,6.671,3,120.0,BC,NCTL,ND,1,0,3.0,-3.0,0,0,0,0,0,0,-2,1,-4,-3,1,6
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:58:43,3,7,161,1,1,4,2,0,40,2,1,2,84,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.793,1.625,1,123.0,C,NCTL,,0,1,-4.0,4.0,0,0,0,0,0,0,-2,1,-4,-3,1,6
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:03:53,3,8,167,1,1,4,3,40,30,1,1,1,88,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.352,6.49,1,121.0,C,NCTL,D,1,0,3.0,-3.0,0,0,0,0,0,0,-2,1,-2,-1,1,6
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:09:11,3,9,175,1,1,5,3,AD,40,2,1,1,93,82,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,17.891,13.591,4,123.0,B,NCTL,ND,1,0,2.0,-2.0,0,0,-1,0,1,0,-2,1,-4,0,2,8
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:17:44,4,1,181,2,1,0,0,40,30,1,1,1,97,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.585,5.856,1,113.0,C,NCTL,ND,1,0,4.0,-4.0,0,0,0,0,0,0,1,2,1,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:21:21,4,2,187,2,1,1,0,30,40,2,2,2,99,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.699,6.183,1,100.0,B,NCTL,D,0,1,-2.0,2.0,0,0,0,0,0,0,0,2,1,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:26:15,4,3,193,2,1,1,1,40,30,1,1,1,103,90,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.851,13.02,3,109.0,B,NCTL,ND,1,0,2.0,-2.0,0,0,0,1,0,0,0,3,2,2,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:30:16,4,4,197,2,1,2,1,0,40,2,2,2,103,94,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,4.036,1,109.0,BW,NCTL,D,0,1,-4.0,4.0,0,0,0,0,0,0,0,3,2,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:46:38,4,5,201,2,1,2,2,40,0,1,1,1,107,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.995,4.238,1,120.0,BW,NCTL,ND,1,0,4.0,-4.0,0,0,0,0,0,0,0,3,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:50:43,4,6,206,2,1,3,2,15,40,2,2,2,108,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.734,6.836,1,109.0,BC,NCTL,D,0,1,-3.0,3.0,0,0,0,0,0,0,-1,3,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:53:27,4,7,210,2,1,3,3,40,0,1,1,1,112,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.204,7.256,1,115.0,BC,NCTL,ND,1,0,4.0,-4.0,0,0,0,0,0,0,-1,3,-1,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:57:29,4,8,215,2,1,4,3,40,15,2,1,1,116,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,33.217,22.614,4,124.0,W,NCTL,D,1,0,2.0,-2.0,0,0,0,0,1,0,-2,3,-2,0,1,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,03:04:50,4,9,225,2,1,5,3,AD,40,1,1,1,122,103,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.157,18.315,3,112.0,C,NCTL,ND,1,0,2.0,-2.0,0,0,0,0,0,0,-1,4,0,2,1,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:06:17,1,1,10,0,0,0,0,AD,40,1,1,1,6,4,1,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,55.34,60.437,13,137.0,C,NCTL,D,1,0,3.0,-3.0,0,0,0,1,0,0,0,0,0,2,0,-1
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:10:38,1,2,16,0,0,1,0,30,40,2,2,2,8,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,33.112,31.987,7,115.0,C,CTL,D,0,1,-3.0,3.0,0,0,0,-1,0,0,0,0,-2,1,0,-1
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:12:59,1,3,20,0,0,1,1,40,0,1,2,1,12,8,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3,91.0,,,,1,0,4.0,-4.0,0,0,0,0,0,0,0,0,-2,2,0,-1
